CustomerID,InvoiceCount,TotalRevenue,FirstPurchase,LastPurchase,CustomerType
17040,1,449.73,2011-07-25 10:19:00,2011-07-25 10:19:00,One-time customer
17041,3,1081.57,2010-12-14 11:43:00,2011-11-13 11:21:00,Repeat customer
17042,5,1044.3799999999999,2011-04-06 14:53:00,2011-12-07 12:26:00,Repeat customer
17043,4,1735.18,2011-03-18 14:53:00,2011-11-07 15:33:00,Repeat customer
17044,1,948.48,2011-11-14 14:28:00,2011-11-14 14:28:00,One-time customer
17045,3,339.44,2011-04-06 12:08:00,2011-08-18 17:09:00,Repeat customer
17046,1,642.02,2011-07-05 14:24:00,2011-07-05 14:24:00,One-time customer
17047,3,1100.9,2011-05-18 16:50:00,2011-09-15 13:27:00,Repeat customer
17048,3,925.35,2011-01-12 16:51:00,2011-08-14 11:49:00,Repeat customer
17049,9,5659.9800000000005,2011-03-09 08:33:00,2011-12-07 10:48:00,Repeat customer
17050,6,3228.84,2011-02-13 12:41:00,2011-09-04 13:48:00,Repeat customer
17051,1,247.14000000000001,2011-05-29 14:13:00,2011-05-29 14:13:00,One-time customer
17052,1,413.75,2011-11-11 14:50:00,2011-11-11 14:50:00,One-time customer
17053,1,498.48,2011-08-01 10:23:00,2011-08-01 10:23:00,One-time customer
17054,5,1356.33,2011-04-08 13:14:00,2011-11-11 12:56:00,Repeat customer
17058,3,1179.89,2011-04-14 09:18:00,2011-09-19 10:13:00,Repeat customer
17059,5,3095.04,2010-12-05 12:35:00,2011-11-10 12:27:00,Repeat customer
17060,1,234.24,2011-03-18 13:27:00,2011-03-18 13:27:00,One-time customer
17061,11,5232.2300000000005,2011-04-21 13:29:00,2011-09-27 11:24:00,Repeat customer
17062,4,538.37,2010-12-05 11:59:00,2011-01-30 11:01:00,Repeat customer
17063,7,1461.14,2011-02-23 13:44:00,2011-11-18 16:19:00,Repeat customer
17064,3,859.35,2011-01-16 16:10:00,2011-10-12 10:18:00,Repeat customer
17068,21,4552.14,2010-12-06 13:58:00,2011-11-27 13:14:00,Repeat customer
17069,9,2709.7000000000003,2010-12-01 16:49:00,2011-11-11 17:13:00,Repeat customer
17070,1,312.14,2011-08-17 17:01:00,2011-08-17 17:01:00,One-time customer
17071,9,2429.03,2011-02-03 08:18:00,2011-11-11 16:31:00,Repeat customer
17073,4,1446.09,2011-08-22 14:37:00,2011-11-22 11:47:00,Repeat customer
17075,4,834.12,2011-01-26 13:20:00,2011-11-22 11:58:00,Repeat customer
17076,3,841.0799999999999,2010-12-10 10:08:00,2011-11-03 17:53:00,Repeat customer
17078,2,378.2,2011-11-03 18:49:00,2011-11-03 19:17:00,Repeat customer
17079,1,118.80000000000001,2011-09-22 15:34:00,2011-09-22 15:34:00,One-time customer
17080,2,287.62,2011-03-15 12:05:00,2011-11-17 12:59:00,Repeat customer
17081,2,290.16,2011-10-24 13:08:00,2011-11-14 12:56:00,Repeat customer
17082,2,2003.85,2011-01-25 14:36:00,2011-11-06 15:17:00,Repeat customer
17083,3,1405.78,2011-02-09 11:38:00,2011-08-22 15:43:00,Repeat customer
17084,2,2949.75,2011-11-04 14:49:00,2011-11-04 14:54:00,Repeat customer
17085,5,1566.65,2010-12-12 12:24:00,2011-08-08 14:15:00,Repeat customer
17086,6,2050.08,2011-10-07 11:22:00,2011-12-02 13:54:00,Repeat customer
17088,4,1991.01,2011-03-31 09:48:00,2011-11-11 14:23:00,Repeat customer
17090,7,2043.95,2010-12-20 13:52:00,2011-12-05 13:44:00,Repeat customer
17091,9,3827.76,2010-12-07 09:55:00,2011-12-07 10:43:00,Repeat customer
17092,4,1777.78,2011-03-07 14:51:00,2011-10-20 19:51:00,Repeat customer
17094,1,302.0,2011-01-21 13:09:00,2011-01-21 13:09:00,One-time customer
17095,3,1324.16,2011-01-09 11:05:00,2011-11-17 12:21:00,Repeat customer
17096,4,1022.13,2011-03-23 12:05:00,2011-11-24 15:01:00,Repeat customer
17097,8,954.42,2010-12-09 14:55:00,2011-12-07 17:05:00,Repeat customer
17100,2,971.74,2011-11-21 16:36:00,2011-11-21 16:36:00,Repeat customer
17101,4,1621.73,2011-06-14 14:49:00,2011-11-29 13:57:00,Repeat customer
17102,1,25.5,2011-03-23 10:08:00,2011-03-23 10:08:00,One-time customer
17105,2,665.78,2011-02-06 14:46:00,2011-07-03 15:53:00,Repeat customer
17107,6,10815.43,2011-03-06 15:17:00,2011-11-06 14:14:00,Repeat customer
17109,6,885.04,2011-04-21 15:46:00,2011-11-10 16:59:00,Repeat customer
17110,1,163.29999999999998,2011-06-27 12:58:00,2011-06-27 12:58:00,One-time customer
17111,1,248.61,2011-10-23 15:59:00,2011-10-23 15:59:00,One-time customer
17114,8,808.62,2011-01-09 11:39:00,2011-12-04 12:17:00,Repeat customer
17115,3,837.5,2011-04-20 14:46:00,2011-12-01 14:30:00,Repeat customer
17117,1,116.19999999999999,2011-02-24 13:54:00,2011-02-24 13:54:00,One-time customer
17118,1,157.02,2011-01-26 12:19:00,2011-01-26 12:19:00,One-time customer
17119,2,606.91,2011-10-11 11:03:00,2011-12-06 14:40:00,Repeat customer
17120,1,307.46,2011-04-20 15:21:00,2011-04-20 15:21:00,One-time customer
17122,1,138.32,2011-08-12 14:33:00,2011-08-12 14:33:00,One-time customer
17123,1,345.29999999999995,2011-07-01 10:47:00,2011-07-01 10:47:00,One-time customer
17124,1,298.89,2011-06-07 14:02:00,2011-06-07 14:02:00,One-time customer
17125,1,259.35,2011-10-20 14:41:00,2011-10-20 14:41:00,One-time customer
17126,5,1004.75,2010-12-12 11:26:00,2011-07-10 13:52:00,Repeat customer
17128,1,157.09,2011-01-09 12:02:00,2011-01-09 12:02:00,One-time customer
17131,5,2463.17,2011-09-25 12:42:00,2011-12-04 12:52:00,Repeat customer
17133,7,4892.240000000001,2011-03-18 13:47:00,2011-11-24 12:27:00,Repeat customer
17134,2,425.0,2011-03-20 11:56:00,2011-08-25 09:53:00,Repeat customer
17135,7,1139.73,2010-12-03 09:31:00,2011-11-23 16:48:00,Repeat customer
17138,1,380.5,2011-03-09 11:54:00,2011-03-09 11:54:00,One-time customer
17139,12,10668.47,2011-02-24 09:32:00,2011-11-24 10:12:00,Repeat customer
17140,1,465.32,2011-04-06 13:33:00,2011-04-06 13:33:00,One-time customer
17142,1,579.0,2011-04-14 18:22:00,2011-04-14 18:22:00,One-time customer
17144,2,984.57,2011-09-16 12:50:00,2011-12-08 17:57:00,Repeat customer
17146,3,749.78,2010-12-16 12:20:00,2011-08-26 12:44:00,Repeat customer
17147,4,1714.59,2011-02-01 09:36:00,2011-11-17 12:32:00,Repeat customer
17148,1,124.88,2011-10-19 09:59:00,2011-10-19 09:59:00,One-time customer
17152,3,1689.5,2011-03-21 16:20:00,2011-05-29 12:19:00,Repeat customer
17153,1,213.78,2011-11-15 13:42:00,2011-11-15 13:42:00,One-time customer
17154,1,329.34,2011-09-25 13:42:00,2011-09-25 13:42:00,One-time customer
17155,2,251.70000000000002,2011-06-15 10:22:00,2011-11-22 12:38:00,Repeat customer
17157,2,319.0,2011-06-16 15:08:00,2011-12-02 09:10:00,Repeat customer
17158,3,1266.97,2010-12-14 13:03:00,2011-11-07 15:15:00,Repeat customer
17159,3,1538.88,2011-06-21 09:49:00,2011-11-18 10:52:00,Repeat customer
17160,6,3518.03,2011-04-12 12:00:00,2011-11-08 14:05:00,Repeat customer
17162,10,1715.46,2011-02-07 12:27:00,2011-11-11 11:34:00,Repeat customer
17163,2,293.1,2011-09-22 15:54:00,2011-11-18 08:57:00,Repeat customer
17164,7,2467.35,2011-03-11 14:26:00,2011-11-07 09:14:00,Repeat customer
17165,1,158.68,2011-02-28 16:39:00,2011-02-28 16:39:00,One-time customer
17166,2,206.34,2011-05-20 08:18:00,2011-11-01 09:46:00,Repeat customer
17169,2,835.78,2011-06-09 13:16:00,2011-10-13 10:25:00,Repeat customer
17171,1,224.91,2011-02-23 16:37:00,2011-02-23 16:37:00,One-time customer
17172,1,317.76,2011-09-22 09:36:00,2011-09-22 09:36:00,One-time customer
17173,8,3766.6,2011-07-31 15:26:00,2011-12-04 14:40:00,Repeat customer
17174,1,59.9,2011-05-06 11:47:00,2011-05-06 11:47:00,One-time customer
17175,4,1443.69,2011-02-16 14:56:00,2011-10-26 15:31:00,Repeat customer
17176,1,306.13,2011-05-22 12:41:00,2011-05-22 12:41:00,One-time customer
17179,3,711.79,2010-12-13 14:24:00,2011-06-14 16:48:00,Repeat customer
17180,4,796.03,2011-01-27 18:05:00,2011-10-14 15:46:00,Repeat customer
17181,2,239.92000000000002,2010-12-01 12:38:00,2011-10-13 14:48:00,Repeat customer
17183,6,3347.31,2011-08-26 15:25:00,2011-12-02 10:07:00,Repeat customer
17186,2,144.0,2011-10-10 12:52:00,2011-10-24 10:20:00,Repeat customer
17187,1,203.95,2011-04-27 12:39:00,2011-04-27 12:39:00,One-time customer
17188,7,2474.23,2010-12-12 12:56:00,2011-11-28 13:53:00,Repeat customer
17189,2,384.40000000000003,2010-12-15 17:28:00,2011-08-25 19:39:00,Repeat customer
17190,2,444.74,2011-05-16 15:29:00,2011-10-12 11:33:00,Repeat customer
17191,7,2095.13,2010-12-06 14:36:00,2011-11-11 16:58:00,Repeat customer
17193,7,1699.3000000000002,2011-06-16 10:04:00,2011-11-04 12:47:00,Repeat customer
17194,2,262.62,2010-12-14 12:06:00,2011-03-11 12:05:00,Repeat customer
17197,1,1013.01,2011-11-10 10:32:00,2011-11-10 10:32:00,One-time customer
17198,3,692.22,2010-12-03 14:54:00,2011-11-16 10:39:00,Repeat customer
17201,1,342.63,2011-10-17 11:55:00,2011-10-17 11:55:00,One-time customer
17203,6,3563.85,2011-10-10 14:37:00,2011-11-04 12:27:00,Repeat customer
17204,4,1564.56,2011-03-21 12:42:00,2011-06-17 14:46:00,Repeat customer
17205,1,384.08,2011-10-17 12:46:00,2011-10-17 12:46:00,One-time customer
17206,1,204.24,2011-10-17 13:25:00,2011-10-17 13:25:00,One-time customer
17211,8,2317.2200000000003,2010-12-05 12:44:00,2011-11-13 12:03:00,Repeat customer
17212,1,226.85,2011-03-31 19:42:00,2011-03-31 19:42:00,One-time customer
17213,7,2781.23,2010-12-08 13:03:00,2011-10-30 14:53:00,Repeat customer
17214,6,1069.1200000000001,2010-12-15 15:14:00,2011-10-10 13:17:00,Repeat customer
17217,1,113.5,2011-04-19 17:19:00,2011-04-19 17:19:00,One-time customer
17218,10,1960.72,2010-12-06 15:25:00,2011-12-05 13:52:00,Repeat customer
17219,1,114.23,2011-11-08 11:25:00,2011-11-08 11:25:00,One-time customer
17220,14,3198.25,2010-12-10 14:54:00,2011-11-15 13:47:00,Repeat customer
17221,2,335.13,2011-11-03 17:39:00,2011-12-02 13:35:00,Repeat customer
17222,1,354.15,2011-10-05 13:58:00,2011-10-05 13:58:00,One-time customer
17223,2,426.79,2010-12-06 14:08:00,2011-02-02 15:57:00,Repeat customer
17226,1,393.49,2011-02-04 11:52:00,2011-02-04 11:52:00,One-time customer
17227,6,939.32,2010-12-06 11:16:00,2011-11-21 10:51:00,Repeat customer
17228,8,1906.09,2010-12-02 16:00:00,2011-11-24 10:24:00,Repeat customer
17229,2,318.76,2011-07-20 12:38:00,2011-09-04 13:56:00,Repeat customer
17230,8,3638.41,2010-12-15 11:22:00,2011-03-20 16:12:00,Repeat customer
17231,10,3174.32,2010-12-13 14:16:00,2011-11-27 15:18:00,Repeat customer
17232,2,421.52,2011-11-25 12:24:00,2011-12-07 12:21:00,Repeat customer
17233,1,190.88,2011-11-04 14:06:00,2011-11-04 14:06:00,One-time customer
17234,1,149.89000000000001,2011-06-10 11:20:00,2011-06-10 11:20:00,One-time customer
17235,2,550.06,2010-12-02 13:38:00,2011-11-14 15:51:00,Repeat customer
17236,6,916.13,2010-12-12 11:49:00,2011-11-27 12:00:00,Repeat customer
17237,2,314.69,2011-11-17 12:55:00,2011-11-28 15:02:00,Repeat customer
17238,17,3744.65,2010-12-03 15:05:00,2011-12-07 11:35:00,Repeat customer
17239,1,382.5,2011-01-31 09:41:00,2011-01-31 09:41:00,One-time customer
17242,2,1135.04,2011-06-12 13:04:00,2011-08-23 14:55:00,Repeat customer
17243,26,8676.85,2010-12-05 10:03:00,2011-12-08 13:26:00,Repeat customer
17244,1,954.9,2011-10-17 15:19:00,2011-10-17 15:19:00,One-time customer
17245,1,171.45,2011-05-19 10:43:00,2011-05-19 10:43:00,One-time customer
17247,1,282.19,2011-11-24 15:21:00,2011-11-24 15:21:00,One-time customer
17248,1,318.65,2011-08-11 13:34:00,2011-08-11 13:34:00,One-time customer
17250,2,384.52,2011-03-23 16:45:00,2011-12-06 12:15:00,Repeat customer
17251,1,283.28000000000003,2010-12-12 11:06:00,2010-12-12 11:06:00,One-time customer
17252,2,353.86,2011-06-06 16:41:00,2011-08-15 09:45:00,Repeat customer
17253,1,178.26,2011-11-21 12:59:00,2011-11-21 12:59:00,One-time customer
17254,2,272.44,2011-11-24 14:09:00,2011-12-05 12:46:00,Repeat customer
17255,2,298.41,2011-02-13 15:18:00,2011-10-30 12:18:00,Repeat customer
17256,2,240.0,2011-01-31 14:53:00,2011-08-24 13:30:00,Repeat customer
17259,2,603.37,2010-12-06 12:55:00,2011-07-14 15:01:00,Repeat customer
17262,5,1253.3600000000001,2010-12-08 13:30:00,2011-10-18 12:56:00,Repeat customer
17263,1,63.440000000000005,2011-05-15 14:32:00,2011-05-15 14:32:00,One-time customer
17265,2,562.9,2011-06-12 12:00:00,2011-07-24 10:49:00,Repeat customer
17266,3,310.64,2011-07-15 11:57:00,2011-12-07 14:12:00,Repeat customer
17267,2,317.62,2011-08-04 17:19:00,2011-08-04 17:22:00,Repeat customer
17268,4,763.64,2011-04-08 13:20:00,2011-08-24 10:06:00,Repeat customer
17272,4,2148.63,2011-03-22 12:05:00,2011-10-28 16:37:00,Repeat customer
17274,1,111.97999999999999,2011-11-04 13:16:00,2011-11-04 13:16:00,One-time customer
17277,2,1065.3500000000001,2011-01-21 12:37:00,2011-04-26 12:47:00,Repeat customer
17278,1,246.04,2011-04-12 13:10:00,2011-04-12 13:10:00,One-time customer
17279,1,187.82999999999998,2011-10-13 11:58:00,2011-10-13 11:58:00,One-time customer
17282,3,1703.41,2011-02-13 11:36:00,2011-08-01 14:29:00,Repeat customer
17284,6,1652.58,2011-01-07 14:31:00,2011-10-10 14:38:00,Repeat customer
17286,1,153.92,2011-11-18 12:47:00,2011-11-18 12:47:00,One-time customer
17287,7,1064.11,2010-12-02 12:22:00,2011-11-13 13:27:00,Repeat customer
17288,7,1419.73,2010-12-16 13:33:00,2011-11-30 16:09:00,Repeat customer
17289,3,944.41,2011-06-12 13:51:00,2011-11-08 12:01:00,Repeat customer
17290,2,525.24,2011-11-23 15:53:00,2011-12-06 12:38:00,Repeat customer
17291,1,550.8000000000001,2011-02-04 13:04:00,2011-02-04 13:04:00,One-time customer
17293,9,1875.1100000000001,2010-12-13 14:55:00,2011-12-01 14:37:00,Repeat customer
17295,3,556.95,2011-10-06 12:22:00,2011-11-11 10:49:00,Repeat customer
17297,1,131.78,2011-11-22 14:43:00,2011-11-22 14:43:00,One-time customer
17298,2,498.42,2011-08-07 12:21:00,2011-08-30 16:43:00,Repeat customer
17299,4,669.11,2011-06-19 16:04:00,2011-11-28 12:01:00,Repeat customer
17301,1,197.63,2011-11-18 13:43:00,2011-11-18 13:43:00,One-time customer
17302,5,1135.63,2011-02-07 10:14:00,2011-11-25 09:36:00,Repeat customer
17303,1,250.04,2010-12-13 13:32:00,2010-12-13 13:32:00,One-time customer
17306,19,8631.31,2010-12-21 13:34:00,2011-11-29 12:14:00,Repeat customer
17309,1,82.75,2011-09-05 15:20:00,2011-09-05 15:20:00,One-time customer
17311,2,1384.85,2011-01-27 10:56:00,2011-09-22 14:11:00,Repeat customer
17312,3,644.3,2011-07-03 13:12:00,2011-07-24 11:52:00,Repeat customer
17313,1,2328.84,2011-11-08 15:45:00,2011-11-08 15:45:00,One-time customer
17314,8,2527.92,2011-01-31 11:25:00,2011-11-15 09:41:00,Repeat customer
17315,38,6292.26,2010-12-17 12:24:00,2011-12-08 12:15:00,Repeat customer
17317,3,2600.34,2011-09-11 12:45:00,2011-10-24 17:19:00,Repeat customer
17320,3,1200.6200000000001,2010-12-06 15:38:00,2011-08-31 13:31:00,Repeat customer
17321,2,700.86,2011-10-03 11:34:00,2011-12-01 13:41:00,Repeat customer
17323,7,921.07,2011-02-20 14:38:00,2011-11-24 17:29:00,Repeat customer
17324,4,990.23,2010-12-08 12:45:00,2011-11-22 10:34:00,Repeat customer
17325,1,96.8,2011-03-04 13:09:00,2011-03-04 13:09:00,One-time customer
17329,2,523.11,2011-01-28 15:29:00,2011-11-25 14:24:00,Repeat customer
17330,2,363.9,2011-10-03 11:26:00,2011-11-17 08:56:00,Repeat customer
17331,1,175.2,2011-08-08 11:55:00,2011-08-08 11:55:00,One-time customer
17333,1,494.25,2011-09-15 10:11:00,2011-09-15 10:11:00,One-time customer
17334,2,307.02,2011-02-04 09:03:00,2011-02-10 14:59:00,Repeat customer
17337,4,2027.8700000000001,2011-02-02 17:06:00,2011-07-11 14:55:00,Repeat customer
17338,8,6643.93,2010-12-13 12:57:00,2011-11-22 14:23:00,Repeat customer
17339,2,243.36,2010-12-09 14:44:00,2011-09-06 13:29:00,Repeat customer
17340,11,12353.29,2010-12-08 15:56:00,2011-11-10 10:45:00,Repeat customer
17341,3,781.36,2010-12-08 12:46:00,2011-07-06 12:33:00,Repeat customer
17343,1,193.64,2010-12-19 15:07:00,2010-12-19 15:07:00,One-time customer
17344,1,160.57,2011-10-24 12:56:00,2011-10-24 12:56:00,One-time customer
17345,4,537.74,2011-05-27 12:26:00,2011-11-24 15:03:00,Repeat customer
17346,15,2676.56,2010-12-01 14:34:00,2011-12-06 12:18:00,Repeat customer
17347,1,228.96,2011-09-14 13:12:00,2011-09-14 13:12:00,One-time customer
17348,5,1159.52,2011-02-15 10:49:00,2011-11-25 11:25:00,Repeat customer
17349,1,110.75,2011-06-13 14:29:00,2011-06-13 14:29:00,One-time customer
17350,4,1286.07,2011-10-19 16:05:00,2011-12-01 15:47:00,Repeat customer
17351,3,587.15,2011-03-11 16:05:00,2011-11-03 18:45:00,Repeat customer
17353,2,1740.0,2011-07-08 16:17:00,2011-08-02 17:19:00,Repeat customer
17354,1,1393.06,2011-10-20 10:34:00,2011-10-20 10:34:00,One-time customer
17356,1,178.22,2011-02-01 11:07:00,2011-02-01 11:07:00,One-time customer
17357,2,388.14,2011-11-15 16:29:00,2011-11-15 16:30:00,Repeat customer
17358,2,365.85,2010-12-19 14:16:00,2011-02-09 16:57:00,Repeat customer
17359,1,127.86,2011-11-28 14:37:00,2011-11-28 14:37:00,One-time customer
17360,3,585.79,2011-06-08 17:09:00,2011-11-22 13:11:00,Repeat customer
17361,3,488.2,2011-02-21 09:55:00,2011-10-21 15:43:00,Repeat customer
17362,2,312.23,2011-02-03 10:26:00,2011-04-14 14:43:00,Repeat customer
17364,11,4481.18,2011-01-12 16:57:00,2011-12-09 09:00:00,Repeat customer
17365,8,4801.56,2011-01-11 12:11:00,2011-11-27 12:13:00,Repeat customer
17367,1,168.4,2011-04-15 14:21:00,2011-04-15 14:21:00,One-time customer
17368,8,1912.67,2011-01-06 11:57:00,2011-11-16 15:26:00,Repeat customer
17370,4,446.18,2011-06-23 11:50:00,2011-09-28 10:14:00,Repeat customer
17371,3,423.89,2010-12-13 15:20:00,2011-11-22 13:30:00,Repeat customer
17372,8,1342.68,2010-12-12 12:00:00,2011-10-30 11:37:00,Repeat customer
17373,4,646.92,2011-01-31 11:46:00,2011-10-30 15:28:00,Repeat customer
17374,2,495.77,2011-03-03 12:53:00,2011-05-05 09:05:00,Repeat customer
17375,3,400.1,2010-12-13 15:16:00,2011-05-24 15:45:00,Repeat customer
17376,2,203.2,2011-02-01 14:12:00,2011-09-30 12:36:00,Repeat customer
17377,20,4100.92,2010-12-01 12:35:00,2011-11-16 11:17:00,Repeat customer
17379,1,404.66,2011-11-28 13:56:00,2011-11-28 13:56:00,One-time customer
17381,29,20275.61,2010-12-02 12:58:00,2011-12-01 11:59:00,Repeat customer
17382,1,65.4,2011-10-05 13:05:00,2011-10-05 13:05:00,One-time customer
17383,1,199.29,2011-12-05 17:36:00,2011-12-05 17:36:00,One-time customer
17384,2,336.4,2011-05-04 16:07:00,2011-11-20 15:48:00,Repeat customer
17385,1,261.11,2011-11-25 11:02:00,2011-11-25 11:02:00,One-time customer
17386,6,2686.42,2011-06-27 12:11:00,2011-12-02 11:28:00,Repeat customer
17387,2,784.11,2011-11-06 11:25:00,2011-11-20 11:00:00,Repeat customer
17388,4,1259.56,2011-02-25 12:28:00,2011-09-23 10:31:00,Repeat customer
17389,34,31833.68,2011-01-12 15:48:00,2011-12-09 09:38:00,Repeat customer
17391,2,508.8,2011-06-28 12:21:00,2011-06-29 09:58:00,Repeat customer
17392,2,457.91,2010-12-16 19:04:00,2011-02-06 12:48:00,Repeat customer
17394,1,203.86999999999998,2011-05-04 13:22:00,2011-05-04 13:22:00,One-time customer
17396,8,7330.8,2010-12-03 09:45:00,2011-10-31 14:12:00,Repeat customer
17397,2,696.41,2011-11-17 13:58:00,2011-11-17 14:08:00,Repeat customer
17398,3,653.38,2011-03-29 13:04:00,2011-08-17 09:48:00,Repeat customer
17400,5,2129.96,2010-12-21 17:16:00,2011-08-05 15:38:00,Repeat customer
17402,13,2633.85,2010-12-05 13:53:00,2011-12-05 10:15:00,Repeat customer
17403,1,281.62,2011-11-03 15:18:00,2011-11-03 15:18:00,One-time customer
17404,15,31906.82,2010-12-14 13:28:00,2011-12-05 16:26:00,Repeat customer
17405,3,1031.41,2011-07-12 14:17:00,2011-12-08 17:12:00,Repeat customer
17406,3,2200.42,2010-12-08 10:35:00,2011-01-10 15:07:00,Repeat customer
17408,1,32.65,2011-06-29 12:53:00,2011-06-29 12:53:00,One-time customer
17409,2,771.85,2011-04-05 16:42:00,2011-06-08 10:36:00,Repeat customer
17410,5,1214.72,2011-05-08 15:21:00,2011-11-23 15:46:00,Repeat customer
17411,3,778.94,2011-03-23 13:44:00,2011-11-27 14:25:00,Repeat customer
17412,7,1258.06,2010-12-02 16:29:00,2011-12-07 11:36:00,Repeat customer
17414,2,778.0,2011-06-08 11:43:00,2011-10-27 12:13:00,Repeat customer
17415,1,507.84,2011-09-21 12:50:00,2011-09-21 12:50:00,One-time customer
17416,7,6893.42,2011-03-03 13:45:00,2011-11-10 12:47:00,Repeat customer
17418,2,463.46000000000004,2011-01-20 11:39:00,2011-10-28 13:00:00,Repeat customer
17419,12,4226.57,2010-12-07 15:03:00,2011-11-28 13:47:00,Repeat customer
17420,3,598.83,2010-12-01 09:56:00,2011-10-20 14:52:00,Repeat customer
17422,6,1979.37,2011-02-16 14:44:00,2011-11-23 13:27:00,Repeat customer
17423,2,698.41,2011-05-06 09:14:00,2011-10-24 13:36:00,Repeat customer
17425,2,759.17,2011-10-10 11:37:00,2011-11-20 15:30:00,Repeat customer
17426,6,5037.26,2011-03-02 16:34:00,2011-12-01 18:07:00,Repeat customer
17427,1,100.8,2011-09-29 11:29:00,2011-09-29 11:29:00,One-time customer
17428,28,17256.85,2010-12-06 09:37:00,2011-12-09 09:45:00,Repeat customer
17429,3,524.9200000000001,2011-05-05 09:53:00,2011-08-03 13:22:00,Repeat customer
17430,2,265.76,2010-12-09 13:05:00,2011-11-07 09:24:00,Repeat customer
17431,1,403.3,2011-01-30 14:36:00,2011-01-30 14:36:00,One-time customer
17432,2,365.76,2011-11-02 17:30:00,2011-11-21 17:33:00,Repeat customer
17433,1,303.15999999999997,2011-09-12 14:24:00,2011-09-12 14:24:00,One-time customer
17434,7,2373.82,2011-09-15 13:54:00,2011-12-07 13:16:00,Repeat customer
17436,2,216.29999999999998,2011-04-27 11:33:00,2011-12-08 12:30:00,Repeat customer
17438,1,388.45000000000005,2011-03-31 10:26:00,2011-03-31 10:26:00,One-time customer
17440,3,186.42000000000002,2011-04-06 12:05:00,2011-07-06 11:54:00,Repeat customer
17442,6,2248.56,2011-02-22 13:02:00,2011-11-03 09:17:00,Repeat customer
17443,1,534.24,2011-05-04 10:47:00,2011-05-04 10:47:00,One-time customer
17444,3,2940.04,2011-06-20 09:04:00,2011-07-15 12:05:00,Repeat customer
17446,2,120.9,2011-02-02 14:40:00,2011-06-16 10:42:00,Repeat customer
17447,2,541.53,2011-09-29 10:10:00,2011-10-30 14:18:00,Repeat customer
17449,7,2520.86,2010-12-15 10:57:00,2011-12-07 16:56:00,Repeat customer
17450,46,194550.79,2010-12-07 09:23:00,2011-12-01 13:29:00,Repeat customer
17451,7,1721.4,2011-08-26 11:54:00,2011-12-08 15:02:00,Repeat customer
17453,2,486.71999999999997,2011-10-06 17:02:00,2011-11-22 09:42:00,Repeat customer
17454,4,517.53,2010-12-15 10:54:00,2011-05-31 13:58:00,Repeat customer
17455,1,131.7,2011-05-20 12:31:00,2011-05-20 12:31:00,One-time customer
17456,1,249.86,2010-12-09 15:23:00,2010-12-09 15:23:00,One-time customer
17457,5,1737.7,2011-01-04 14:33:00,2011-08-05 12:48:00,Repeat customer
17458,1,316.5,2011-11-24 13:01:00,2011-11-24 13:01:00,One-time customer
17459,2,657.3,2011-10-10 17:00:00,2011-10-27 13:25:00,Repeat customer
17460,6,622.4300000000001,2010-12-01 16:24:00,2011-09-06 15:04:00,Repeat customer
17461,3,757.46,2011-11-10 12:01:00,2011-11-17 10:21:00,Repeat customer
17462,2,675.69,2011-02-28 17:01:00,2011-10-10 13:56:00,Repeat customer
17463,5,1896.41,2011-01-30 15:48:00,2011-11-23 13:40:00,Repeat customer
17464,1,289.96000000000004,2011-07-04 13:19:00,2011-07-04 13:19:00,One-time customer
17466,2,763.28,2011-09-22 09:16:00,2011-11-29 13:15:00,Repeat customer
17468,2,137.0,2011-11-25 12:52:00,2011-11-29 15:33:00,Repeat customer
17469,5,1870.97,2011-05-19 08:55:00,2011-11-23 13:15:00,Repeat customer
17470,5,1125.07,2010-12-07 09:57:00,2011-10-26 12:42:00,Repeat customer
17472,3,710.29,2011-02-13 14:40:00,2011-06-01 14:57:00,Repeat customer
17475,1,194.37,2011-09-21 14:55:00,2011-09-21 14:55:00,One-time customer
17480,1,511.82,2011-09-23 11:39:00,2011-09-23 11:39:00,One-time customer
17481,4,1255.59,2011-09-07 09:57:00,2011-12-06 12:28:00,Repeat customer
17483,3,414.04,2011-06-09 19:40:00,2011-10-05 13:10:00,Repeat customer
17486,1,396.87,2011-03-23 14:00:00,2011-03-23 14:00:00,One-time customer
17489,2,376.64,2011-05-11 11:34:00,2011-10-12 08:56:00,Repeat customer
17490,7,2092.32,2011-06-16 09:15:00,2011-12-09 09:08:00,Repeat customer
17491,10,3558.87,2010-12-07 12:18:00,2011-12-08 16:18:00,Repeat customer
17492,1,374.57,2011-04-05 15:21:00,2011-04-05 15:21:00,One-time customer
17495,2,497.56,2011-11-01 12:06:00,2011-12-02 12:08:00,Repeat customer
17496,1,271.05,2010-12-16 08:39:00,2010-12-16 08:39:00,One-time customer
17498,1,272.22,2011-09-25 12:25:00,2011-09-25 12:25:00,One-time customer
17499,1,622.88,2011-02-23 09:14:00,2011-02-23 09:14:00,One-time customer
17500,3,1138.0,2011-11-10 09:08:00,2011-11-22 14:25:00,Repeat customer
17501,2,288.6,2011-05-03 09:46:00,2011-05-03 09:47:00,Repeat customer
17502,4,689.1,2011-11-10 16:39:00,2011-11-30 13:13:00,Repeat customer
17503,2,558.96,2011-11-01 11:12:00,2011-12-07 09:18:00,Repeat customer
17504,9,2997.0299999999997,2011-01-21 11:09:00,2011-05-17 12:59:00,Repeat customer
17505,2,1145.84,2011-05-18 09:01:00,2011-07-01 12:50:00,Repeat customer
